Root alarm;Severity;Alarm ID;Name;NE Type;MO Name;Alarm Source;Occurred On (NT);Cleared On (NT);Acknowledged On (ST);Location Information;Additional Information;Acknowledged By;RRU Name;Log Serial Number;BBU Name;Equipment Alarm Serial Number;eNodeB ID;User Label;Maintenance Status
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=70, Slot No.=0, RRU-800-S1;coBTS_Jdaida;27/08/2023 18:25;27/08/2023 18:30;27/08/2023 18:35;Cabinet No.=0, Subrack No.=70, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=5ad656ea-5300-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-800-S1, eNodeBId=45160;< System operator >;RRU-800-S1;205425898;coBTS_Jdaida;32686;45160;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=70, Slot No.=0, RRU-800-S1;coBTS_Tangar;27/08/2023 18:25;27/08/2023 18:30;27/08/2023 18:35;Cabinet No.=0, Subrack No.=70, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, RF Unit Name=RRU-800-S1, eNodeBId=45306;< System operator >;RRU-800-S1;205425899;coBTS_Tangar;76192;45306;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=74, Slot No.=0, RRU-800-S3;coBTS_Tangar;27/08/2023 18:25;27/08/2023 18:30;27/08/2023 18:35;Cabinet No.=0, Subrack No.=74, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, RF Unit Name=RRU-800-S3, eNodeBId=45306;< System operator >;RRU-800-S3;205425900;coBTS_Tangar;76193;45306;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=185, Slot No.=0, RRU-1800-S3-3;coBTS_Jdaida;27/08/2023 18:25;27/08/2023 18:30;27/08/2023 18:35;Cabinet No.=0, Subrack No.=185, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=5ad656ea-5300-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-1800-S3-3, eNodeBId=45160;< System operator >;RRU-1800-S3-3;205425901;coBTS_Jdaida;32687;45160;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=72, Slot No.=0, RRU-800-S2;coBTS_Jdaida;27/08/2023 18:25;27/08/2023 18:30;27/08/2023 18:35;Cabinet No.=0, Subrack No.=72, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=5ad656ea-5300-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-800-S2, eNodeBId=45160;< System operator >;RRU-800-S2;205425902;coBTS_Jdaida;32688;45160;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=72, Slot No.=0, RRU-800-S2;coBTS_Tangar;27/08/2023 18:25;27/08/2023 18:30;27/08/2023 18:35;Cabinet No.=0, Subrack No.=72, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, RF Unit Name=RRU-800-S2, eNodeBId=45306;< System operator >;RRU-800-S2;205425904;coBTS_Tangar;76194;45306;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=83, Slot No.=0, RRU-1800-S2;coBTS_Jdaida;27/08/2023 18:25;27/08/2023 18:30;27/08/2023 18:35;Cabinet No.=0, Subrack No.=83, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=5ad656ea-5300-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-1800-S2, eNodeBId=45160;< System operator >;RRU-1800-S2;205425905;coBTS_Jdaida;32689;45160;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=81, Slot No.=0, RRU-1800-S1;coBTS_Jdaida;27/08/2023 18:25;27/08/2023 18:30;27/08/2023 18:35;Cabinet No.=0, Subrack No.=81, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=5ad656ea-5300-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-1800-S1, eNodeBId=45160;< System operator >;RRU-1800-S1;205425906;coBTS_Jdaida;32690;45160;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=74, Slot No.=0, RRU-800-S3;coBTS_Jdaida;27/08/2023 18:25;27/08/2023 18:30;27/08/2023 18:35;Cabinet No.=0, Subrack No.=74, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=5ad656ea-5300-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-800-S3, eNodeBId=45160;< System operator >;RRU-800-S3;205425910;coBTS_Jdaida;32694;45160;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=62, Slot No.=0, 0-62-0;coBTS_Jdaida;27/08/2023 18:25;27/08/2023 18:30;27/08/2023 18:35;Cabinet No.=0, Subrack No.=62, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=GU, DID=5ad656ea-5300-11e3-8000-00212856ed5a_HINCC, RF Unit Name=0-62-0, eNodeBId=45160;< System operator >;0-62-0;205425911;coBTS_Jdaida;32695;45160;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=62, Slot No.=0, RRU-900-S2;coBTS_Tangar;27/08/2023 18:25;27/08/2023 18:30;27/08/2023 18:35;Cabinet No.=0, Subrack No.=62, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=GU, DID=NULL, RF Unit Name=RRU-900-S2, eNodeBId=45306;< System operator >;RRU-900-S2;205425912;coBTS_Tangar;76195;45306;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=64, Slot No.=0, 0-64-0;coBTS_Jdaida;27/08/2023 18:25;27/08/2023 18:30;27/08/2023 18:35;Cabinet No.=0, Subrack No.=64, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=GU, DID=5ad656ea-5300-11e3-8000-00212856ed5a_HINCC, RF Unit Name=0-64-0, eNodeBId=45160;< System operator >;0-64-0;205425917;coBTS_Jdaida;32697;45160;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=64, Slot No.=0, RRU-900-S3;coBTS_Tangar;27/08/2023 18:25;27/08/2023 18:30;27/08/2023 18:36;Cabinet No.=0, Subrack No.=64, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=GU, DID=NULL, RF Unit Name=RRU-900-S3, eNodeBId=45306;< System operator >;RRU-900-S3;205425919;coBTS_Tangar;76199;45306;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=83, Slot No.=0, RRU-1800-S2;coBTS_PT690;27/08/2023 18:25;27/08/2023 18:27;27/08/2023 18:32;Cabinet No.=0, Subrack No.=83, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, RF Unit Name=RRU-1800-S2, eNodeBId=42808;< System operator >;RRU-1800-S2;205425921;coBTS_PT690;40144;42808;-;NORMAL
Root alarm;Minor;21541;SCTP Link Fault;BSC6910 UMTS;SCTP Link ID=1299;KSBRNC;27/08/2023 18:26;27/08/2023 18:29;27/08/2023 18:29;Subrack No.=0, Slot No.=5, SCTP Link ID=1299, Interface Type=Iub, RNC ID=13, NodeB ID=454, NodeB Name=3G_Micro_Swani, Alarm Cause=peer abort uncertainly;-;< System operator >;-;205425922;-;2380797;-;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=181, Slot No.=0, RRU-1800-S1-1;coBTS_Jdaida;27/08/2023 18:25;27/08/2023 18:31;27/08/2023 18:36;Cabinet No.=0, Subrack No.=181, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=5ad656ea-5300-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-1800-S1-1, eNodeBId=45160;< System operator >;RRU-1800-S1-1;205425923;coBTS_Jdaida;32698;45160;-;NORMAL
Root alarm;Minor;26263;IP Clock Link Failure;BTS3900;coBTS_OULED_GANA;coBTS_OULED_GANA;27/08/2023 18:25;27/08/2023 18:34;27/08/2023 18:37;Link No.=0, Server IP Address=172.27.159.86;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=AUTODID_20180829_49b6cb20-ab9c-11e8-8000-ac853d937, Cumulative Duration(s)=90, eNodeBId=43806;< System operator >;-;205425925;coBTS_OULED_GANA;131024;43806;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=183, Slot No.=0, RRU-1800-S2-2;coBTS_Jdaida;27/08/2023 18:25;27/08/2023 18:31;27/08/2023 18:36;Cabinet No.=0, Subrack No.=183, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=5ad656ea-5300-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-1800-S2-2, eNodeBId=45160;< System operator >;RRU-1800-S2-2;205425929;coBTS_Jdaida;32701;45160;-;NORMAL
Correlative alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_PT690, Local Cell ID=1, Cell Name=4G_PT690_e_800_1, Cell FDD TDD indication=CELL_FDD;coBTS_PT690;27/08/2023 18:26;27/08/2023 18:27;27/08/2023 18:28;eNodeB Function Name=4G_PT690, Local Cell ID=1, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_PT690_e_800_1, eNodeB ID=42808, Cell ID=1, Specific Problem=RF Power OFF;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=42808;< System operator >;-;205425953;coBTS_PT690;40149;42808;-;NORMAL
Root alarm;Major;25626;Power Module Abnormal;BTS3900;Board Type=PMU, Cabinet No.=2, Subrack No.=7, Slot No.=0;coBTS_Parc_EST;27/08/2023 18:26;27/08/2023 18:28;27/08/2023 18:28;Cabinet No.=2, Subrack No.=7, Slot No.=0, PSU Slot No.=3, Board Type=PMU, Manager Cabinet No.=0, Manager Subrack No.=0, Specific Problem=Power Module Fault;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=e7812774-52ff-11e3-8000-00212856ed5a_HINCC, eNodeBId=45177;< System operator >;-;205425966;coBTS_Parc_EST;28544;45177;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=81, Slot No.=0, RRU-1800-S1;coBTS_Cap_Blanc_Coh_OO;27/08/2023 18:26;27/08/2023 18:29;27/08/2023 18:34;Cabinet No.=0, Subrack No.=81, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, RF Unit Name=RRU-1800-S1, eNodeBId=41279;< System operator >;RRU-1800-S1;205425968;coBTS_Cap_Blanc_Coh_OO;73543;41279;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=83, Slot No.=0, RRU-1800-S2;coBTS_Cap_Blanc_Coh_OO;27/08/2023 18:26;27/08/2023 18:27;27/08/2023 18:32;Cabinet No.=0, Subrack No.=83, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, RF Unit Name=RRU-1800-S2, eNodeBId=41279;< System operator >;RRU-1800-S2;205425969;coBTS_Cap_Blanc_Coh_OO;73544;41279;-;NORMAL
-;Major;22215;UMTS Cell Max DL Power Mismatch;BSC6900 UMTS;Label=3G_PT690_U900_1, CellID=28087;BEJRNC;27/08/2023 18:25;27/08/2023 18:27;27/08/2023 18:27;Subrack No.=1, Slot No.=5, Subsystem No.=4, RNC ID=9, Cell ID=28087, Cell Name=3G_PT690_U900_1, ID of the local cell=128087, NodeB ID=6008, NodeB Name=3G_PT690;-;< System operator >;-;205425972;-;1004544;-;-;NORMAL
Root alarm;Major;21801;GSM Cell out of Service;GBTS;LABEL=Jdaida_3, CellIndex=1686, CGI=6050201A0C993;KSBBSC6910/Jdaida;27/08/2023 18:27;27/08/2023 18:33;27/08/2023 18:33;Site Index=168, Cell Index=1686, Alarm Cause=Other causes, Site Type=eGBTS, Site Name=Jdaida, Cell Name=Jdaida_3, Cell CGI=605-02-1a0-c993, Local Cell ID=5;-;< System operator >;-;205425973;-;212413;-;-;NORMAL
Root alarm;Major;21801;GSM Cell out of Service;GBTS;LABEL=Jdaida_2, CellIndex=1687, CGI=6050201A0C992;KSBBSC6910/Jdaida;27/08/2023 18:27;27/08/2023 18:33;27/08/2023 18:33;Site Index=168, Cell Index=1687, Alarm Cause=Other causes, Site Type=eGBTS, Site Name=Jdaida, Cell Name=Jdaida_2, Cell CGI=605-02-1a0-c992, Local Cell ID=3;-;< System operator >;-;205425974;-;212414;-;-;NORMAL
Root alarm;Major;21801;GSM Cell out of Service;GBTS;LABEL=Jdaida_1, CellIndex=1688, CGI=6050201A0C991;KSBBSC6910/Jdaida;27/08/2023 18:27;27/08/2023 18:33;27/08/2023 18:33;Site Index=168, Cell Index=1688, Alarm Cause=Other causes, Site Type=eGBTS, Site Name=Jdaida, Cell Name=Jdaida_1, Cell CGI=605-02-1a0-c991, Local Cell ID=1;-;< System operator >;-;205425975;-;212415;-;-;NORMAL
Root alarm;Major;28016;GSM Local Cell Unusable;BTS3900;GBTS Function Name=Jdaida, Local Cell ID=1, Cell Name=N/A;coBTS_Jdaida;27/08/2023 18:25;27/08/2023 18:31;27/08/2023 18:34;GBTS Function Name=Jdaida, Local Cell ID=1, Specific Problem=RF Resource Unavailable;RAT_INFO=GUL, AFFECTED_RAT=G, DID=5ad656ea-5300-11e3-8000-00212856ed5a_HINCC, Cumulative Duration(s)=90, eNodeBId=45160;< System operator >;-;205425985;coBTS_Jdaida;32708;45160;-;NORMAL
Root alarm;Major;28016;GSM Local Cell Unusable;BTS3900;GBTS Function Name=Jdaida, Local Cell ID=3, Cell Name=N/A;coBTS_Jdaida;27/08/2023 18:25;27/08/2023 18:31;27/08/2023 18:34;GBTS Function Name=Jdaida, Local Cell ID=3, Specific Problem=RF Resource Unavailable;RAT_INFO=GUL, AFFECTED_RAT=G, DID=5ad656ea-5300-11e3-8000-00212856ed5a_HINCC, Cumulative Duration(s)=90, eNodeBId=45160;< System operator >;-;205425986;coBTS_Jdaida;32709;45160;-;NORMAL
Root alarm;Major;28016;GSM Local Cell Unusable;BTS3900;GBTS Function Name=Jdaida, Local Cell ID=5, Cell Name=N/A;coBTS_Jdaida;27/08/2023 18:25;27/08/2023 18:31;27/08/2023 18:34;GBTS Function Name=Jdaida, Local Cell ID=5, Specific Problem=RF Resource Unavailable;RAT_INFO=GUL, AFFECTED_RAT=G, DID=5ad656ea-5300-11e3-8000-00212856ed5a_HINCC, Cumulative Duration(s)=90, eNodeBId=45160;< System operator >;-;205425987;coBTS_Jdaida;32710;45160;-;NORMAL
Root alarm;Major;28016;GSM Local Cell Unusable;BTS3900;GBTS Function Name=Tangar, Local Cell ID=10000033, Cell Name=N/A;coBTS_Tangar;27/08/2023 18:25;27/08/2023 18:31;27/08/2023 18:34;GBTS Function Name=Tangar, Local Cell ID=10000033, Specific Problem=RF Resource Unavailable;RAT_INFO=GUL, AFFECTED_RAT=G, DID=NULL, Cumulative Duration(s)=90, eNodeBId=45306;< System operator >;-;205425988;coBTS_Tangar;76202;45306;-;NORMAL
Root alarm;Major;28016;GSM Local Cell Unusable;BTS3900;GBTS Function Name=Tangar, Local Cell ID=10000032, Cell Name=N/A;coBTS_Tangar;27/08/2023 18:25;27/08/2023 18:31;27/08/2023 18:34;GBTS Function Name=Tangar, Local Cell ID=10000032, Specific Problem=RF Resource Unavailable;RAT_INFO=GUL, AFFECTED_RAT=G, DID=NULL, Cumulative Duration(s)=90, eNodeBId=45306;< System operator >;-;205425989;coBTS_Tangar;76203;45306;-;NORMAL
Correlative alarm;Minor;26263;IP Clock Link Failure;BTS3900;coBTS_Ksar_Mizoir;coBTS_Ksar_Mizoir;27/08/2023 18:26;27/08/2023 18:38;27/08/2023 18:41;Link No.=0, Server IP Address=172.27.159.86;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, Cumulative Duration(s)=90, eNodeBId=41833;< System operator >;-;205425994;coBTS_Ksar_Mizoir;74769;41833;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_Micro_Swani_4, CellID=9894, LogicRNCID=13;KSBRNC;27/08/2023 18:25;27/08/2023 18:26;27/08/2023 18:27;RNC ID=13, Cell ID=9894, Cell Name=3G_Micro_Swani_4, NodeB ID=454, Fault Type=DC-HSDPA fault, NodeB Name=3G_Micro_Swani, Local Cell ID=109894, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205426002;-;2380801;-;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_laaroussia_4, CellID=4944, LogicRNCID=13;KSBRNC;27/08/2023 18:25;27/08/2023 18:26;27/08/2023 18:27;RNC ID=13, Cell ID=4944, Cell Name=3G_laaroussia_4, NodeB ID=432, Fault Type=DC-HSDPA fault, NodeB Name=3G_laaroussia, Local Cell ID=104944, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205426005;-;2380802;-;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_Lansarine_1, CellID=1751, LogicRNCID=13;KSBRNC;27/08/2023 18:25;27/08/2023 18:26;27/08/2023 18:27;RNC ID=13, Cell ID=1751, Cell Name=3G_Lansarine_1, NodeB ID=319, Fault Type=DC-HSDPA fault, NodeB Name=3G_Lansarine, Local Cell ID=101751, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205426010;-;2380803;-;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_Lansarine_3, CellID=1753, LogicRNCID=13;KSBRNC;27/08/2023 18:25;27/08/2023 18:26;27/08/2023 18:27;RNC ID=13, Cell ID=1753, Cell Name=3G_Lansarine_3, NodeB ID=319, Fault Type=DC-HSDPA fault, NodeB Name=3G_Lansarine, Local Cell ID=101753, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205426011;-;2380804;-;-;NORMAL
Root alarm;Minor;26263;IP Clock Link Failure;BTS3900;OULED_KACEM;OULED_KACEM;27/08/2023 18:27;27/08/2023 18:56;27/08/2023 18:59;Link No.=1, Server IP Address=172.27.159.38;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, Cumulative Duration(s)=90, eNodeBId=43926;< System operator >;-;205426012;OULED_KACEM;31856;43926;-;NORMAL
Root alarm;Minor;26234;BBU CPRI Interface Error;BTS3900;coBTS_AIN_MALLOULI;coBTS_AIN_MALLOULI;27/08/2023 18:25;27/08/2023 18:36;27/08/2023 18:39;Cabinet No.=0, Subrack No.=0, Slot No.=4, Port No.=0, Sub Port No.=0, Board Type=UBBP, Specific Problem=Receive Power Too Low;RAT_INFO=GUL, AFFECTED_RAT=L, DID=AUTODID_20150929_dfd642ea-66ba-11e5-8000-ac853d937, Cumulative Duration(s)=90, eNodeBId=42811;< System operator >;-;205426013;coBTS_AIN_MALLOULI;50667;42811;-;NORMAL
Correlative alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_PT690, Local Cell ID=11, Cell Name=4G_PT690_e_1800_1, Cell FDD TDD indication=CELL_FDD;coBTS_PT690;27/08/2023 18:25;27/08/2023 18:27;27/08/2023 18:28;eNodeB Function Name=4G_PT690, Local Cell ID=11, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_PT690_e_1800_1, eNodeB ID=42808, Cell ID=11, Specific Problem=RF Power OFF;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, Cumulative Duration(s)=90, eNodeBId=42808;< System operator >;-;205426014;coBTS_PT690;40153;42808;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_laaroussia_6, CellID=4946, LogicRNCID=13;KSBRNC;27/08/2023 18:25;27/08/2023 18:26;27/08/2023 18:27;RNC ID=13, Cell ID=4946, Cell Name=3G_laaroussia_6, NodeB ID=432, Fault Type=DC-HSDPA fault, NodeB Name=3G_laaroussia, Local Cell ID=104946, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205426015;-;2380805;-;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_laaroussia_5, CellID=4945, LogicRNCID=13;KSBRNC;27/08/2023 18:25;27/08/2023 18:26;27/08/2023 18:27;RNC ID=13, Cell ID=4945, Cell Name=3G_laaroussia_5, NodeB ID=432, Fault Type=DC-HSDPA fault, NodeB Name=3G_laaroussia, Local Cell ID=104945, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205426017;-;2380806;-;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_Lansarine_5, CellID=1755, LogicRNCID=13;KSBRNC;27/08/2023 18:25;27/08/2023 18:26;27/08/2023 18:27;RNC ID=13, Cell ID=1755, Cell Name=3G_Lansarine_5, NodeB ID=319, Fault Type=DC-HSDPA fault, NodeB Name=3G_Lansarine, Local Cell ID=101755, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205426018;-;2380807;-;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_laaroussia_1, CellID=4941, LogicRNCID=13;KSBRNC;27/08/2023 18:25;27/08/2023 18:26;27/08/2023 18:27;RNC ID=13, Cell ID=4941, Cell Name=3G_laaroussia_1, NodeB ID=432, Fault Type=DC-HSDPA fault, NodeB Name=3G_laaroussia, Local Cell ID=104941, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205426019;-;2380808;-;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_laaroussia_2, CellID=4942, LogicRNCID=13;KSBRNC;27/08/2023 18:25;27/08/2023 18:26;27/08/2023 18:27;RNC ID=13, Cell ID=4942, Cell Name=3G_laaroussia_2, NodeB ID=432, Fault Type=DC-HSDPA fault, NodeB Name=3G_laaroussia, Local Cell ID=104942, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205426020;-;2380809;-;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_laaroussia_3, CellID=4943, LogicRNCID=13;KSBRNC;27/08/2023 18:25;27/08/2023 18:26;27/08/2023 18:27;RNC ID=13, Cell ID=4943, Cell Name=3G_laaroussia_3, NodeB ID=432, Fault Type=DC-HSDPA fault, NodeB Name=3G_laaroussia, Local Cell ID=104943, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205426021;-;2380810;-;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_Micro_Swani_1, CellID=9891, LogicRNCID=13;KSBRNC;27/08/2023 18:25;27/08/2023 18:26;27/08/2023 18:27;RNC ID=13, Cell ID=9891, Cell Name=3G_Micro_Swani_1, NodeB ID=454, Fault Type=DC-HSDPA fault, NodeB Name=3G_Micro_Swani, Local Cell ID=109891, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205426024;-;2380811;-;-;NORMAL
Root alarm;Major;28203;Local Cell Unusable;BTS3900;coBTS_Jdaida;coBTS_Jdaida;27/08/2023 18:27;27/08/2023 18:31;27/08/2023 18:34;NodeB Function Name=3G_Jdaida, Local Cell ID=151609, Specific Problem=RF Board Unavailable;RAT_INFO=GUL, AFFECTED_RAT=U, DID=5ad656ea-5300-11e3-8000-00212856ed5a_HINCC, Cumulative Duration(s)=90, eNodeBId=45160;< System operator >;-;205426028;coBTS_Jdaida;32711;45160;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_Lansarine_2, CellID=1752, LogicRNCID=13;KSBRNC;27/08/2023 18:25;27/08/2023 18:26;27/08/2023 18:27;RNC ID=13, Cell ID=1752, Cell Name=3G_Lansarine_2, NodeB ID=319, Fault Type=DC-HSDPA fault, NodeB Name=3G_Lansarine, Local Cell ID=101752, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205426029;-;2380812;-;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_Lansarine_4, CellID=1754, LogicRNCID=13;KSBRNC;27/08/2023 18:25;27/08/2023 18:26;27/08/2023 18:27;RNC ID=13, Cell ID=1754, Cell Name=3G_Lansarine_4, NodeB ID=319, Fault Type=DC-HSDPA fault, NodeB Name=3G_Lansarine, Local Cell ID=101754, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205426030;-;2380813;-;-;NORMAL
-;Minor;22241;UMTS Cell MC-HSDPA Function Fault;BSC6910 UMTS;Label=3G_Lansarine_6, CellID=1756, LogicRNCID=13;KSBRNC;27/08/2023 18:25;27/08/2023 18:26;27/08/2023 18:27;RNC ID=13, Cell ID=1756, Cell Name=3G_Lansarine_6, NodeB ID=319, Fault Type=DC-HSDPA fault, NodeB Name=3G_Lansarine, Local Cell ID=101756, Alarm Cause=The other cells of the carrier group does not meet the requirements specified by the carrier group.;-;< System operator >;-;205426031;-;2380814;-;-;NORMAL
-;Major;22215;UMTS Cell Max DL Power Mismatch;BSC6900 UMTS;Label=3G_PT690_U900_2, CellID=28088;BEJRNC;27/08/2023 18:26;27/08/2023 18:26;27/08/2023 18:28;Subrack No.=1, Slot No.=5, Subsystem No.=4, RNC ID=9, Cell ID=28088, Cell Name=3G_PT690_U900_2, ID of the local cell=128088, NodeB ID=6008, NodeB Name=3G_PT690;-;< System operator >;-;205426033;-;1004545;-;-;NORMAL
Correlative alarm;Major;22214;NodeB Unavailable;BSC6910 UMTS;NodeB Name=3G_Lansarine, LogicRNCID=13;KSBRNC;27/08/2023 18:26;27/08/2023 18:29;27/08/2023 18:29;NodeB ID=319, RNC ID=13, NodeB Name=3G_Lansarine, Alarm Cause=Port of the NodeB unavailable;-;< System operator >;-;205426043;-;2380815;-;-;NORMAL
