ujrfjujrfhj ha;Severity;Alarm ID;Name;NE Type;MO Name;Alarm Source;Occurred On (NT);Cleared On (NT);Acknowledged On (ST);Location Information;Additional Information;Acknowledged By;RRU Name;Log Serial Number;BBU Name;Equipment Alarm Serial Number;eNodeB ID;User Label;Maintenance Status
Root alarm;Major;25622;Mains Input Out of Range;BTS3900;Board Type=PMU, Cabinet No.=0, Subrack No.=7, Slot No.=0;coBTS_Elibtikar;27/08/2023 16:14;27/08/2023 16:14;27/08/2023 16:17;Cabinet No.=0, Subrack No.=7, Slot No.=0, Board Type=PMU, Manager Cabinet No.=0, Manager Subrack No.=0, Specific Problem=AC Undervoltage;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=0, Cumulative Duration(s)=40, eNodeBId=45357;< System operator >;-;205411543;coBTS_Elibtikar;127345;45357;-;NORMAL
Root alarm;Minor;26546;RF Unit External Power Supply Insufficient;BTS3900;coBTS_Rades_ZI;coBTS_Rades_ZI;27/08/2023 16:14;27/08/2023 16:55;27/08/2023 16:55;Cabinet No.=0, Subrack No.=83, Slot No.=0, Specific Problem=Cabinet Power Supply Abnormal;RAT_INFO=GUL, AFFECTED_RAT=L, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-1800-S2, Cumulative Duration(s)=30, eNodeBId=45063;< System operator >;RRU-1800-S2;205411548;coBTS_Rades_ZI;138066;45063;-;NORMAL
Root alarm;Minor;26546;RF Unit External Power Supply Insufficient;BTS3900;coBTS_Rades_ZI;coBTS_Rades_ZI;27/08/2023 16:14;27/08/2023 16:55;27/08/2023 16:55;Cabinet No.=0, Subrack No.=85, Slot No.=0, Specific Problem=Cabinet Power Supply Abnormal;RAT_INFO=GUL, AFFECTED_RAT=L, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-1800-S3, Cumulative Duration(s)=30, eNodeBId=45063;< System operator >;RRU-1800-S3;205411549;coBTS_Rades_ZI;138067;45063;-;NORMAL
-;Major;22215;UMTS Cell Max DL Power Mismatch;BSC6900 UMTS;Label=3G_FERNANA_2, CellID=60042;BEJRNC;27/08/2023 16:13;27/08/2023 16:15;27/08/2023 16:15;Subrack No.=1, Slot No.=3, Subsystem No.=6, RNC ID=9, Cell ID=60042, Cell Name=3G_FERNANA_2, ID of the local cell=160042, NodeB ID=6004, NodeB Name=3G_FERNANA;-;< System operator >;-;205411558;-;1003732;-;-;NORMAL
-;Major;22215;UMTS Cell Max DL Power Mismatch;BSC6900 UMTS;Label=3G_FERNANA_5, CellID=60045;BEJRNC;27/08/2023 16:13;27/08/2023 16:15;27/08/2023 16:15;Subrack No.=1, Slot No.=3, Subsystem No.=6, RNC ID=9, Cell ID=60045, Cell Name=3G_FERNANA_5, ID of the local cell=160045, NodeB ID=6004, NodeB Name=3G_FERNANA;-;< System operator >;-;205411559;-;1003733;-;-;NORMAL
Root alarm;Major;21801;GSM Cell out of Service;GBTS;LABEL=FERNANA_2, CellIndex=112, CGI=6050200526D8A;BEJBSC/FERNANA;27/08/2023 16:15;27/08/2023 16:26;27/08/2023 16:26;Site Index=11, Cell Index=112, Alarm Cause=Other causes, Site Type=BTS3900A GSM, Site Name=FERNANA, Cell Name=FERNANA_2, Cell CGI=605-02-52-6d8a;-;< System operator >;-;205411568;-;827838;-;-;NORMAL
Root alarm;Minor;26546;RF Unit External Power Supply Insufficient;BTS3900;coBTS-Azur-City-indoor;coBTS-Azur-City-indoor;27/08/2023 16:14;27/08/2023 16:15;27/08/2023 16:20;Cabinet No.=0, Subrack No.=61, Slot No.=0, Specific Problem=Cabinet Power Supply Abnormal;RAT_INFO=GUL, AFFECTED_RAT=GL, DID=NULL, RF Unit Name=NULL, Cumulative Duration(s)=30, eNodeBId=45374;< System operator >;NULL;205411595;coBTS-Azur-City-indoor;115901;45374;-;NORMAL
-;Major;28006;Radio Signaling Link Disconnected;GBTS;Rades_ZI_GSM_DCS;BNABSC/Rades_ZI_GSM_DCS;27/08/2023 16:14;27/08/2023 16:15;27/08/2023 16:15;Cabinet No.=0, Subrack No.=60, Slot No.=0, Carrier No.=1, Site No.=79, Site Type=BTS3900 GSM, Site Name=Rades_ZI_GSM_DCS, Cell No.=791, Cell Name=Rades_ZI_p_gsm_1, Cell CGI=605-02-411-50631, TRX Name=Rades_ZI_p_gsm_11;RAT_INFO=GUL, AFFECTED_RAT=G, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=0-60-0;< System operator >;-;205411596;-;146430;-;-;NORMAL
-;Major;28006;Radio Signaling Link Disconnected;GBTS;Rades_ZI_GSM_DCS;BNABSC/Rades_ZI_GSM_DCS;27/08/2023 16:14;27/08/2023 16:15;27/08/2023 16:15;Cabinet No.=0, Subrack No.=60, Slot No.=0, Carrier No.=3, Site No.=79, Site Type=BTS3900 GSM, Site Name=Rades_ZI_GSM_DCS, Cell No.=791, Cell Name=Rades_ZI_p_gsm_1, Cell CGI=605-02-411-50631, TRX Name=Rades_ZI_p_gsm_13;RAT_INFO=GUL, AFFECTED_RAT=G, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=0-60-0;< System operator >;-;205411598;-;146431;-;-;NORMAL
Root alarm;Minor;26263;IP Clock Link Failure;BTS3900;coBTS_CHU_Benarous;coBTS_CHU_Benarous;27/08/2023 16:14;27/08/2023 16:15;27/08/2023 16:18;Link No.=1, Server IP Address=172.27.159.14;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=47f58bc6-5301-11e3-8000-00212856ed5a_HINCC, Cumulative Duration(s)=90, eNodeBId=45525;< System operator >;-;205411599;coBTS_CHU_Benarous;329406;45525;-;NORMAL
Root alarm;Minor;26757;RET Antenna Running Data and Configuration Mismatch;BTS3900;IMB_FOURATI;IMB_FOURATI;27/08/2023 16:15;27/08/2023 16:35;27/08/2023 16:35;Device No.=31, Subunit No.=1, ALD Info.=[RET_S3_2100][JBAB151216206103-Y3], Device Type=RET;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, eNodeBId=41488;< System operator >;-;205411618;IMB_FOURATI;48326;41488;-;NORMAL
-;Minor;26546;RF Unit External Power Supply Insufficient;GBTS;Rades_ZI_GSM_DCS;BNABSC/Rades_ZI_GSM_DCS;27/08/2023 16:15;27/08/2023 16:43;27/08/2023 16:48;Cabinet No.=0, Subrack No.=62, Slot No.=0, Specific Problem=Cabinet Power Supply Abnormal, Site No.=79, Site Type=BTS3900 GSM, Site Name=Rades_ZI_GSM_DCS;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=0-62-0;< System operator >;-;205411627;-;146432;-;-;NORMAL
Root alarm;Minor;26263;IP Clock Link Failure;BTS3900;coBTS_Cite_Essafa;coBTS_Cite_Essafa;27/08/2023 16:14;27/08/2023 16:15;27/08/2023 16:18;Link No.=1, Server IP Address=172.27.159.134;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=79857d16-52fe-11e3-8000-00212856ed5a_HINCC, Cumulative Duration(s)=90, eNodeBId=45151;< System operator >;-;205411628;coBTS_Cite_Essafa;82603;45151;-;NORMAL
-;Minor;26546;RF Unit External Power Supply Insufficient;GBTS;Rades_ZI_GSM_DCS;BNABSC/Rades_ZI_GSM_DCS;27/08/2023 16:15;27/08/2023 16:37;27/08/2023 16:42;Cabinet No.=0, Subrack No.=60, Slot No.=0, Specific Problem=Cabinet Power Supply Abnormal, Site No.=79, Site Type=BTS3900 GSM, Site Name=Rades_ZI_GSM_DCS;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=0-60-0;< System operator >;-;205411629;-;146433;-;-;NORMAL
-;Minor;26546;RF Unit External Power Supply Insufficient;GBTS;Rades_ZI_GSM_DCS;BNABSC/Rades_ZI_GSM_DCS;27/08/2023 16:15;27/08/2023 16:41;27/08/2023 16:46;Cabinet No.=0, Subrack No.=64, Slot No.=0, Specific Problem=Cabinet Power Supply Abnormal, Site No.=79, Site Type=BTS3900 GSM, Site Name=Rades_ZI_GSM_DCS;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=0-64-0;< System operator >;-;205411630;-;146434;-;-;NORMAL
Root alarm;Minor;21541;SCTP Link Fault;BSC6910 UMTS;SCTP Link ID=814;SFXRNC;27/08/2023 16:15;27/08/2023 16:17;27/08/2023 16:17;Subrack No.=0, Slot No.=2, SCTP Link ID=814, Interface Type=Iub, RNC ID=15, NodeB ID=4458, NodeB Name=SFX3158, Alarm Cause=peer abort uncertainly;-;< System operator >;-;205411649;-;175524;-;-;NORMAL
Root alarm;Minor;21541;SCTP Link Fault;BSC6910 UMTS;SCTP Link ID=815;SFXRNC;27/08/2023 16:15;27/08/2023 16:17;27/08/2023 16:17;Subrack No.=0, Slot No.=2, SCTP Link ID=815, Interface Type=Iub, RNC ID=15, NodeB ID=4458, NodeB Name=SFX3158, Alarm Cause=peer abort uncertainly;-;< System operator >;-;205411650;-;175525;-;-;NORMAL
Root alarm;Minor;21541;SCTP Link Fault;BSC6910 GSM;SCTP Link ID=812;SFXBSC;27/08/2023 16:15;27/08/2023 16:17;27/08/2023 16:17;Subrack No.=0, Slot No.=7, SCTP Link ID=812, Interface Type=Abis, BTS ID=177, BTS Name=SFX2158, Alarm Cause=peer abort uncertainly;-;< System operator >;-;205411652;-;476406;-;-;NORMAL
Root alarm;Minor;21541;SCTP Link Fault;BSC6910 GSM;SCTP Link ID=813;SFXBSC;27/08/2023 16:15;27/08/2023 16:17;27/08/2023 16:17;Subrack No.=0, Slot No.=7, SCTP Link ID=813, Interface Type=Abis, BTS ID=177, BTS Name=SFX2158, Alarm Cause=peer abort uncertainly;-;< System operator >;-;205411653;-;476407;-;-;NORMAL
-;Major;25621;Power Supply DC Output Out of Range;GBTS;Rades_ZI_GSM_DCS;BNABSC/Rades_ZI_GSM_DCS;27/08/2023 16:15;27/08/2023 16:16;27/08/2023 16:16;Cabinet No.=1, Subrack No.=7, Slot No.=0, Board Type=PMU, Specific Problem=DC Undervoltage, Site No.=79, Site Type=BTS3900 GSM, Site Name=Rades_ZI_GSM_DCS;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC;< System operator >;-;205411656;-;146435;-;-;NORMAL
Root alarm;Major;25621;Power Supply DC Output Out of Range;BTS3900;Board Type=PMU, Cabinet No.=1, Subrack No.=7, Slot No.=0;coBTS_Rades_ZI;27/08/2023 16:15;27/08/2023 16:16;27/08/2023 16:16;Cabinet No.=1, Subrack No.=7, Slot No.=0, Board Type=PMU, Sub Slot No.=NULL, Manager Cabinet No.=0, Manager Subrack No.=0, Specific Problem=DC Undervoltage;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, eNodeBId=45063;< System operator >;-;205411658;coBTS_Rades_ZI;138072;45063;-;NORMAL
Root alarm;Minor;26263;IP Clock Link Failure;BTS3900;coBTS_Ain_Mazen;coBTS_Ain_Mazen;27/08/2023 16:15;27/08/2023 16:17;27/08/2023 16:20;Link No.=0, Server IP Address=172.27.159.70;RAT_INFO=GU, AFFECTED_RAT=GU, DID=NULL, Cumulative Duration(s)=90;< System operator >;-;205411661;-;167182;-;-;NORMAL
Root alarm;Major;26235;RF Unit Maintenance Link Failure;BTS3900;Cabinet No.=0, Subrack No.=84, Slot No.=0;coBTS-Azur-City-indoor;27/08/2023 16:15;27/08/2023 16:16;27/08/2023 16:19;Cabinet No.=0, Subrack No.=84, Slot No.=0, Board Type=MRRU, Specific Problem=Other;RAT_INFO=GUL, AFFECTED_RAT=U, DID=NULL, RF Unit Name=NULL, Cumulative Duration(s)=100, eNodeBId=45374;< System operator >;NULL;205411663;coBTS-Azur-City-indoor;115902;45374;-;NORMAL
Root alarm;Minor;26263;IP Clock Link Failure;BTS3900;coBTS_GBER_ERROUMI;coBTS_GBER_ERROUMI;27/08/2023 16:15;27/08/2023 16:15;27/08/2023 16:18;Link No.=0, Server IP Address=172.27.159.70;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, Cumulative Duration(s)=90, eNodeBId=43839;< System operator >;-;205411670;coBTS_GBER_ERROUMI;121509;43839;-;NORMAL
Root alarm;Minor;26263;IP Clock Link Failure;BTS3900;coBTS_Megrine_ZI;coBTS_Megrine_ZI;27/08/2023 16:14;27/08/2023 16:16;27/08/2023 16:19;Link No.=1, Server IP Address=172.27.159.134;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=70d87c36-52fe-11e3-8000-00212856ed5a_HINCC, Cumulative Duration(s)=90, eNodeBId=45096;< System operator >;-;205411671;coBTS_Megrine_ZI;14273;45096;-;NORMAL
Root alarm;Minor;26263;IP Clock Link Failure;BTS3900;coBTS_Sidi_Mosbeh;coBTS_Sidi_Mosbeh;27/08/2023 16:14;27/08/2023 16:16;27/08/2023 16:19;Link No.=0, Server IP Address=172.27.159.14;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, Cumulative Duration(s)=90, eNodeBId=45668;< System operator >;-;205411673;coBTS_Sidi_Mosbeh;351538;45668;-;NORMAL
-;Major;21392;Adjacent Node IP Address Ping Failure;BSC6910 UMTS;SFXRNC;SFXRNC;27/08/2023 16:15;27/08/2023 16:16;27/08/2023 16:16;Subrack No.=0, Slot No.=2, Adjacent Node IP Address=172.29.72.204, Number of Adjacent Node 1=3902, Number of Adjacent Node 2=<NULL>, Number of Adjacent Node 3=<NULL>, Number of Adjacent Node 4=<NULL>, Number of Adjacent Node 5=<NULL>, Number of Adjacent Node 6=<NULL>, Number of Adjacent Node 7=<NULL>, Number of Adjacent Node 8=<NULL>, Interface Type of Adjacent Node 1=Iub, Interface Type of Adjacent Node 2=<NULL>, Interface Type of Adjacent Node 3=<NULL>, Interface Type of Adjacent Node 4=<NULL>, Interface Type of Adjacent Node 5=<NULL>, Interface Type of Adjacent Node 6=<NULL>, Interface Type of Adjacent Node 7=<NULL>, Interface Type of Adjacent Node 8=<NULL>, Additional Information=Name of Adjacent Node 1=SFX3102, Name of Adjacent Node 2=;<NULL>, Name of Adjacent Node 3=<NULL>, Name of Adjacent Node 4=<NULL>, Name of Adjacent Node 5=<NULL>, Name of Adjacent Node 6=<NULL>, Name of Adjacent Node 7=<NULL>, Name of Adjacent Node 8=<NULL>;< System operator >;-;205411676;-;175526;-;-;NORMAL
Root alarm;Minor;26546;RF Unit External Power Supply Insufficient;BTS3900;coBTS_Rades_ZI;coBTS_Rades_ZI;27/08/2023 16:15;27/08/2023 16:55;27/08/2023 16:55;Cabinet No.=0, Subrack No.=62, Slot No.=0, Specific Problem=Cabinet Power Supply Abnormal;RAT_INFO=GUL, AFFECTED_RAT=U, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-900-S2, Cumulative Duration(s)=30, eNodeBId=45063;< System operator >;RRU-900-S2;205411677;coBTS_Rades_ZI;138073;45063;-;NORMAL
Root alarm;Minor;26546;RF Unit External Power Supply Insufficient;BTS3900;coBTS_Rades_ZI;coBTS_Rades_ZI;27/08/2023 16:15;27/08/2023 16:55;27/08/2023 16:55;Cabinet No.=0, Subrack No.=60, Slot No.=0, Specific Problem=Cabinet Power Supply Abnormal;RAT_INFO=GUL, AFFECTED_RAT=U, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-900-S1, Cumulative Duration(s)=30, eNodeBId=45063;< System operator >;RRU-900-S1;205411679;coBTS_Rades_ZI;138074;45063;-;NORMAL
Root alarm;Minor;26546;RF Unit External Power Supply Insufficient;BTS3900;coBTS_Rades_ZI;coBTS_Rades_ZI;27/08/2023 16:15;27/08/2023 16:55;27/08/2023 16:55;Cabinet No.=0, Subrack No.=70, Slot No.=0, Specific Problem=Cabinet Power Supply Abnormal;RAT_INFO=GUL, AFFECTED_RAT=L, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-800-S1, Cumulative Duration(s)=30, eNodeBId=45063;< System operator >;RRU-800-S1;205411680;coBTS_Rades_ZI;138075;45063;-;NORMAL
Root alarm;Minor;26546;RF Unit External Power Supply Insufficient;BTS3900;coBTS_Rades_ZI;coBTS_Rades_ZI;27/08/2023 16:15;27/08/2023 16:55;27/08/2023 16:55;Cabinet No.=0, Subrack No.=80, Slot No.=0, Specific Problem=Cabinet Power Supply Abnormal;RAT_INFO=GUL, AFFECTED_RAT=UL, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-2100-S1, Cumulative Duration(s)=30, eNodeBId=45063;< System operator >;RRU-2100-S1;205411681;coBTS_Rades_ZI;138076;45063;-;NORMAL
Root alarm;Minor;26546;RF Unit External Power Supply Insufficient;BTS3900;coBTS_Rades_ZI;coBTS_Rades_ZI;27/08/2023 16:15;27/08/2023 16:33;27/08/2023 16:38;Cabinet No.=0, Subrack No.=82, Slot No.=0, Specific Problem=Cabinet Power Supply Abnormal;RAT_INFO=GUL, AFFECTED_RAT=UL, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-2100-S2, Cumulative Duration(s)=30, eNodeBId=45063;< System operator >;RRU-2100-S2;205411682;coBTS_Rades_ZI;138077;45063;-;NORMAL
Root alarm;Minor;26546;RF Unit External Power Supply Insufficient;BTS3900;coBTS_Rades_ZI;coBTS_Rades_ZI;27/08/2023 16:15;27/08/2023 16:23;27/08/2023 16:28;Cabinet No.=0, Subrack No.=84, Slot No.=0, Specific Problem=Cabinet Power Supply Abnormal;RAT_INFO=GUL, AFFECTED_RAT=UL, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-2100-S3, Cumulative Duration(s)=30, eNodeBId=45063;< System operator >;RRU-2100-S3;205411683;coBTS_Rades_ZI;138078;45063;-;NORMAL
Root alarm;Minor;26546;RF Unit External Power Supply Insufficient;BTS3900;coBTS_Rades_ZI;coBTS_Rades_ZI;27/08/2023 16:15;27/08/2023 16:55;27/08/2023 16:55;Cabinet No.=0, Subrack No.=64, Slot No.=0, Specific Problem=Cabinet Power Supply Abnormal;RAT_INFO=GUL, AFFECTED_RAT=U, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-900-S3, Cumulative Duration(s)=30, eNodeBId=45063;< System operator >;RRU-900-S3;205411684;coBTS_Rades_ZI;138079;45063;-;NORMAL
Root alarm;Minor;26546;RF Unit External Power Supply Insufficient;BTS3900;coBTS_Rades_ZI;coBTS_Rades_ZI;27/08/2023 16:15;27/08/2023 16:55;27/08/2023 16:55;Cabinet No.=0, Subrack No.=74, Slot No.=0, Specific Problem=Cabinet Power Supply Abnormal;RAT_INFO=GUL, AFFECTED_RAT=L, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-800-S3, Cumulative Duration(s)=30, eNodeBId=45063;< System operator >;RRU-800-S3;205411685;coBTS_Rades_ZI;138080;45063;-;NORMAL
Root alarm;Minor;26546;RF Unit External Power Supply Insufficient;BTS3900;coBTS_Rades_ZI;coBTS_Rades_ZI;27/08/2023 16:15;27/08/2023 16:30;27/08/2023 16:35;Cabinet No.=0, Subrack No.=81, Slot No.=0, Specific Problem=Cabinet Power Supply Abnormal;RAT_INFO=GUL, AFFECTED_RAT=L, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-1800-S1, Cumulative Duration(s)=30, eNodeBId=45063;< System operator >;RRU-1800-S1;205411686;coBTS_Rades_ZI;138081;45063;-;NORMAL
Root alarm;Minor;21541;SCTP Link Fault;BSC6900 GSM;SCTP link No.=, Slot No.=, Subrack No.=, SCTP Link ID=5025;BIZBSC;27/08/2023 16:15;27/08/2023 16:22;27/08/2023 16:22;Subrack No.=0, Slot No.=1, Subsystem No.=7, SCTP Link ID=5025, SCTP Link No.=65535, Interface Type=Abis, BTS ID=138, BTS Name=Sidi_Ali_Mekki_II, Alarm Cause=peer abort uncertainly;-;< System operator >;-;205411693;-;178573;-;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=63, Slot No.=0, RRU-1800-S2;coBTS_Akhwane_Haffouz;27/08/2023 16:15;27/08/2023 16:16;27/08/2023 16:21;Cabinet No.=0, Subrack No.=63, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=7dc45602-5300-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-1800-S2, eNodeBId=45295;< System operator >;RRU-1800-S2;205411705;coBTS_Akhwane_Haffouz;476370;45295;-;NORMAL
Root alarm;Minor;21541;SCTP Link Fault;BSC6910 UMTS;SCTP Link ID=991;KSBRNC;27/08/2023 16:15;27/08/2023 16:22;27/08/2023 16:22;Subrack No.=0, Slot No.=27, SCTP Link ID=991, Interface Type=Iub, RNC ID=13, NodeB ID=6296, NodeB Name=3G_Sidi_Ali_Mekki_II, Alarm Cause=peer abort uncertainly;-;< System operator >;-;205411706;-;2380170;-;-;NORMAL
Root alarm;Minor;26263;IP Clock Link Failure;BTS3900;coBTS_Medina_Jadida_TT;coBTS_Medina_Jadida_TT;27/08/2023 16:14;27/08/2023 16:16;27/08/2023 16:19;Link No.=0, Server IP Address=172.27.159.14;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=AUTODID_20150818_ea22f274-45b9-11e5-8000-ac853d937, Cumulative Duration(s)=90, eNodeBId=45050;< System operator >;-;205411707;coBTS_Medina_Jadida_TT;3555;45050;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=65, Slot No.=0, RRU-1800-S3;coBTS_Akhwane_Haffouz;27/08/2023 16:15;27/08/2023 16:16;27/08/2023 16:21;Cabinet No.=0, Subrack No.=65, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=7dc45602-5300-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-1800-S3, eNodeBId=45295;< System operator >;RRU-1800-S3;205411711;coBTS_Akhwane_Haffouz;476371;45295;-;NORMAL
-;Major;22215;UMTS Cell Max DL Power Mismatch;BSC6900 GU;Label=3G_Azur_Indoor_2, CellID=3742;ORDGU;27/08/2023 16:15;27/08/2023 16:15;27/08/2023 16:17;Subrack No.=3, Slot No.=5, Subsystem No.=1, RNC ID=4, Cell ID=3742, Cell Name=3G_Azur_Indoor_2, ID of the local cell=103742, NodeB ID=374, NodeB Name=3G_Azur_Indoor;-;< System operator >;-;205411712;-;226856;-;-;NORMAL
-;Major;22215;UMTS Cell Max DL Power Mismatch;BSC6900 GU;Label=3G_Azur_Indoor_5, CellID=3745;ORDGU;27/08/2023 16:15;27/08/2023 16:15;27/08/2023 16:17;Subrack No.=3, Slot No.=5, Subsystem No.=1, RNC ID=4, Cell ID=3745, Cell Name=3G_Azur_Indoor_5, ID of the local cell=103745, NodeB ID=374, NodeB Name=3G_Azur_Indoor;-;< System operator >;-;205411713;-;226857;-;-;NORMAL
Correlative alarm;Major;26504;RF Unit CPRI Interface Error;BTS3900;Cabinet No.=0, Subrack No.=92, Slot No.=0, RRU-800-S3;BELIANA_CTT;27/08/2023 16:14;27/08/2023 16:17;27/08/2023 16:20;Cabinet No.=0, Subrack No.=92, Slot No.=0, Port No.=Port 0(West), Board Type=MRRU, Specific Problem=CPRI Interface Reception Error;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, RF Unit Name=RRU-800-S3, Cumulative Duration(s)=90, eNodeBId=41413;< System operator >;RRU-800-S3;205411718;BELIANA_CTT;25554;41413;-;NORMAL
Correlative alarm;Major;28203;Local Cell Unusable;BTS3900;coBTS-Azur-City-indoor;coBTS-Azur-City-indoor;27/08/2023 16:14;27/08/2023 16:17;27/08/2023 16:20;NodeB Function Name=3G_Azur_Indoor, Local Cell ID=103742, Specific Problem=RF Board Unavailable;RAT_INFO=GUL, AFFECTED_RAT=U, DID=NULL, Cumulative Duration(s)=90, eNodeBId=45374;< System operator >;-;205411723;coBTS-Azur-City-indoor;115904;45374;-;NORMAL
Correlative alarm;Major;28203;Local Cell Unusable;BTS3900;coBTS-Azur-City-indoor;coBTS-Azur-City-indoor;27/08/2023 16:14;27/08/2023 16:17;27/08/2023 16:20;NodeB Function Name=3G_Azur_Indoor, Local Cell ID=103745, Specific Problem=RF Board Unavailable;RAT_INFO=GUL, AFFECTED_RAT=U, DID=NULL, Cumulative Duration(s)=90, eNodeBId=45374;< System operator >;-;205411724;coBTS-Azur-City-indoor;115905;45374;-;NORMAL
Root alarm;Major;26235;RF Unit Maintenance Link Failure;BTS3900;Cabinet No.=0, Subrack No.=81, Slot No.=0;coBTS-Azur-City-indoor;27/08/2023 16:14;27/08/2023 16:17;27/08/2023 16:20;Cabinet No.=0, Subrack No.=81, Slot No.=0, Board Type=MRRU, Specific Problem=Other;RAT_INFO=GUL, AFFECTED_RAT=U, DID=NULL, RF Unit Name=NULL, Cumulative Duration(s)=100, eNodeBId=45374;< System operator >;NULL;205411727;coBTS-Azur-City-indoor;115906;45374;-;NORMAL
Root alarm;Minor;26263;IP Clock Link Failure;BTS3900;SIDI_FREDJ;SIDI_FREDJ;27/08/2023 16:16;27/08/2023 16:27;27/08/2023 16:30;Link No.=1, Server IP Address=172.27.159.38;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, Cumulative Duration(s)=90, eNodeBId=43955;< System operator >;-;205411731;SIDI_FREDJ;16181;43955;-;NORMAL
Root alarm;Minor;26263;IP Clock Link Failure;BTS3900;coBTS_Kabouti;coBTS_Kabouti;27/08/2023 16:16;27/08/2023 16:18;27/08/2023 16:21;Link No.=1, Server IP Address=172.27.159.14;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=AUTODID_20160615_e2c09f5c-3309-11e6-8000-ac853d937, Cumulative Duration(s)=90, eNodeBId=45642;< System operator >;-;205411732;coBTS_Kabouti;274296;45642;-;NORMAL
Root alarm;Minor;26546;RF Unit External Power Supply Insufficient;BTS3900;coBTS_Rades_ZI;coBTS_Rades_ZI;27/08/2023 16:16;27/08/2023 16:55;27/08/2023 16:55;Cabinet No.=0, Subrack No.=72, Slot No.=0, Specific Problem=Cabinet Power Supply Abnormal;RAT_INFO=GUL, AFFECTED_RAT=L, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-800-S2, Cumulative Duration(s)=30, eNodeBId=45063;< System operator >;RRU-800-S2;205411734;coBTS_Rades_ZI;138082;45063;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=181, Slot No.=0, 0-181-0;coBTS_Rue_Oran;27/08/2023 16:15;27/08/2023 16:16;27/08/2023 16:21;Cabinet No.=0, Subrack No.=181, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=53945b3e-5300-11e3-8000-00212856ed5a_HINCC, RF Unit Name=0-181-0, eNodeBId=45105;< System operator >;0-181-0;205411735;coBTS_Rue_Oran;115747;45105;-;NORMAL
